title,contentsid,type_value,type_label,address,roadaddress,postcode,phoneno,latitude,longitude,region1cd_value,region1cd_label,region2cd_value,region2cd_label,photoid,imgpath,thumbnailpath,introduction,alltags,tag
메모리 인 제주 펜션,CONT_000000000500866,c3,숙박,제주특별자치도 서귀포시 강정동 3380-1,제주특별자치도 서귀포시 염돈로 93-14,,064-738-8934,33.2615636,126.49447,region2,서귀포시,21,서귀포시내,21636,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/13f8b107-c410-429c-9971-f312ce0341b3.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/8afac688-3daa-4f29-b00e-b911bb7ad874.jpg,서귀포 시내권에 위치한 메모리 인 제주 펜션은 피톤치드 가득한 제주산 편백나무로 만들어진 펜션.,"펜션,공용주차장,현금결제,카드결제,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,단차없음,장애인 전용 주차장,어려움","펜션,휴양펜션,공공와이파이존,주차장,주방기구,바비큐,교통,어린이놀이터,정원,무장애여행,편의시설,낚시,물품보관서비스,편백나무펜션,온돌방,무장애관광,농어촌민박"
올레요리조트,CNTS_000000000019256,c3,숙박,제주특별자치도 서귀포시 강정동 2498-3,제주특별자치도 서귀포시 이어도로 720,,064-739-8558,33.2615636,126.49447,region2,서귀포시,21,서귀포시내,4751,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/499d4a0e-4f98-4e3b-858c-67498dd9cd2c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/90815c70-45b6-42c2-bad3-0f0d40a9f9e6.jpg,제주 올레 7코스에 위치한 리조트,"숙소,리조트,휴양콘도,서귀포,공공와이파이존,올레길,주차장,부대시설,바비큐,카페,조식,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터,단차없음,승강기","숙소,리조트,휴양콘도,서귀포,공공와이파이존,올레길,주차장,부대시설,바비큐,카페,조식,무장애관광"
제주필하우스,CONT_000000000501069,c3,숙박,제주특별자치도 제주시 조천읍 북촌리 1586-1,제주특별자치도 제주시 조천읍 일주동로 1415,63339,064-783-4900,33.545048,126.68642,region1,제주시,15,조천,23426,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b77abff6-224a-45e1-b760-e63c39db731e.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f20966b7-08b7-47bb-958e-b9f7a346d510.jpg,창 밖으로 푸른 바다를 볼 수 있는 전망을 가진 가족형 펜션,"휴식,펜션,휴양펜션,바비큐,해수욕장,가족,고향민박,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","휴식,펜션,휴양펜션,바비큐,해수욕장,가족,고향민박"
핸즈인제주,CNTS_000000000022710,c3,숙박,제주시 구좌읍 비자숲길 13,제주시 구좌읍 비자숲길 13,,010-9044-9864,33.495426,126.81215,region1,제주시,16,구좌,16121,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/4bec2ea3-58e5-45ab-9e81-9386d7fce70a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/cad6818e-8981-4b13-a6d0-15321b9bafa5.jpg,걸어서 비자림에 갈수 있는 프로방스 스타일의 소박한 민박,"민박,숙소,주차장,공공와이파이존,조식 포함,공용주차장,현금결제,카드결제,화장실,무료 WIFI","민박,숙소,주차장,공공와이파이존,조식 포함"
조은민박,CNTS_200000000009133,c3,숙박,제주특별자치도 제주시 추자면 대서리 129,제주특별자치도 제주시 추자면 대서4길 6,,010-6310-4069,33.9642903,126.2929862,region3,섬 속의 섬,32,추차도,2019022560476,https://api.cdn.visitjeju.net/photomng/imgpath/201908/21/8ce601cb-9633-4d68-bd0a-d689f4aa601d.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201908/21/0a7e4e20-8714-453f-9bd3-f2ffaf90d3e0.JPG,한지그림 작품이 걸려있는 민박,"한지그림,추자민박,추자도,화장실,무료 WIFI,흡연구역,편의점,카드결제,현금결제,없음,동반불가능,유료제공,전체금연,없음,운행","한지그림,추자민박,추자도,숙소,민박,농어촌민박,공공와이파이존,교통"
기분좋은 민박,CONT_000000000500795,c3,숙박,제주특별자치도 제주시 구좌읍 김녕리 3182,제주특별자치도 제주시 구좌읍 선유로 36,,010-6693-1293,33.53593,126.772173,region1,제주시,16,구좌,2019022568273,https://api.cdn.visitjeju.net/photomng/imgpath/201912/19/b56cedbb-a707-490f-9617-4122e10e8cbe.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201912/19/533d040a-1dfa-497d-a6a7-b51c64028e05.jpg,김녕에 위치한 바다 전망 민박,"휴식 ,공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,아주 어려움","휴식,숙소,민박,농어촌민박,주차장,공공와이파이존,교통,물품보관서비스,바비큐"
나무이야기 하우스,CONT_000000000500810,c3,숙박,제주특별자치도 서귀포시 표선면 세화리 200-1,제주특별자치도 서귀포시 표선면 민속해안로 32,,010-9689-0425,33.3255768,126.7999334,region2,서귀포시,26,표선,21146,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3a176042-c712-4f9f-a51b-034f04d75eb0.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/78f1616e-7575-459d-92cd-85c8384170e4.jpg,표선에 위치한 바다가 보이는 펜션,"펜션,게스트하우스,고향민박,민박,음식,계곡,농어촌민박,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설,어려움","펜션,게스트하우스,고향민박,민박,음식,계곡,농어촌민박"
이린펜션,CONT_000000000501013,c3,숙박,제주특별자치도 서귀포시 일주서로43번길 5,제주특별자치도 서귀포시 일주서로43번길 5,,064-739-5775,33.25143,126.504166,region2,서귀포시,21,서귀포시내,22913,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/1ffcca72-d536-4e7a-8bf1-6d4fc63e80ca.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/fd94f524-e053-40ea-b50c-a70b9fbe8873.jpg,제주여행의 편의성과 제주향기를 느끼실 수 있는 휴양펜션,"펜션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","펜션,휴양펜션,주차장,주방기구,가족,힐링쉼터"
블루오션,CNTS_000000000021324,c3,숙박,제주특별자치도 서귀포시 대정읍 가파리 568,제주특별자치도 서귀포시 대정읍 가파로 53,63514,064-794-4500,33.16542,126.272255,region3,섬 속의 섬,36,가파도,11041,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/0df5e249-66c7-41a6-966a-43b8e01f6ed9.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/cabeddf0-a970-4a4d-a541-0da4886317f5.jpg,가파도 포구 인근에 위치한 펜션. 바베큐장 시설이 별도로 있음.,"화장실,무료 WIFI","숙소,펜션,휴양펜션,가파도,자연경관,힐링쉼터,식당,농어촌민박"
스토리하우스펜션,CNTS_000000000019686,c3,숙박,제주특별자치도 제주시 이호일동 320-1,제주특별자치도 제주시 도리중길 37,,064-702-8231,33.5019633,126.4632175,region1,제주시,11,제주시내,6110,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/335a4cb6-7b89-4cc3-80b2-c76bb846318d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/2a773c57-4125-42c9-b9ae-effe332c2d14.jpg,전객실 바다전망으로 제주바다가 한눈에 보이는 펜션,"휴식 ,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,유도 및 안내시설,경보 및 피난시설,아주 어려움","휴식,숙소,휴양펜션,펜션,바비큐,공공와이파이존,해수욕장,가족,자연경관,체험,골프"
나무향기펜션,CNTS_000000000019574,c3,숙박,제주특별자치도 제주시 이호일동 647-1,제주특별자치도 제주시 도리로 62,,064-743-2442,33.4988406,126.4589554,region1,제주시,11,제주시내,5582,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d37924bc-b61c-4876-ad56-e2fdcd189098.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f96f22a8-ee2c-4e07-846c-8afc4ba9cfdc.jpg,"나무향기펜션은 이호해수욕장근처에 위치해있으며, 주변에 마트 식당 등이 위치해 이용하기 편리한 펜션입니다.","휴식,숙소,휴양펜션,펜션,해수욕장,공항,정원,공공와이파이존,주방기구,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","휴식,숙소,휴양펜션,펜션,해수욕장,공항,정원,공공와이파이존,주방기구"
감비나무,CONT_000000000500783,c3,숙박,제주특별자치도 제주시 구좌읍 평대리 1723-3,제주특별자치도 제주시 구좌읍 일주동로 2970,,010-7174-1964,33.5294932,126.8385257,region1,제주시,16,구좌,20887,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/7e8028bb-2525-4627-9eb7-986062e0b557.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/1b496875-03b3-430a-bf69-edb294d54ba0.jpg,클래식음악과 북카페를 겸비한 펜션,"휴식 ,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","휴식,숙소,휴양펜션,펜션,조식 포함,카페,공공와이파이존,정원,물품보관서비스,주차장,무장애여행"
예다움휴양펜션,CNTS_000000000018230,c3,숙박,제주특별자치도 제주시 이호일동 350-1,제주특별자치도 제주시 백포북길 25,,064-711-3030,33.5029118,126.4589403,region1,제주시,11,제주시내,1684,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f8372039-d7fe-422f-8e2f-10f370082fcf.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/a57df206-7b88-49d1-998c-ae9d7cfdeb72.jpg,예쁘고 정다움이 깃든 팬션,"펜션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","펜션,숙소,휴양펜션,자연경관,해변,바비큐"
바다추억,CNTS_000000000018227,c3,숙박,제주특별자치도 제주시 용담3동 1015-1,제주특별자치도 제주시 용해로 27,63150,064-742-2831,33.514744,126.502945,region1,제주시,11,제주시내,1680,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/9ac0f59c-5c4c-4723-adb0-90938977aeac.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/288b9661-65e9-40a5-8cef-9ef43c1cb6c7.jpg,다양함과 편리함으로 무장한 바다 추억 펜션,"펜션,숙소,휴양펜션,민박,해수욕장,바비큐,해안도로,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설,아주 어려움","펜션,숙소,휴양펜션,민박,해수욕장,바비큐,해안도로"
제주스테이비우다,CONT_000000000501050,c3,숙박,제주특별자치도 서귀포시 색달동 1534,제주특별자치도 서귀포시 색달중앙로121번길 45,,064-739-5003,33.2651183,126.4092475,region2,서귀포시,21,서귀포시내,23255,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e2e167fd-2f9a-47b9-b3b2-41c825ebd89c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/8b73c14a-1c40-4108-9641-684229759f4d.jpg,"제주 남부 중문지역에 위치하며, 비우다, 채우다, 나누다, 품은 으로 나누어진 복합문화공간","휴식,펜션,정원,자연경관,해변,온돌방,공공와이파이존,주차장,관광호텔,농어촌민박,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","휴식,펜션,정원,자연경관,해변,온돌방,공공와이파이존,주차장,관광호텔,농어촌민박"
까사데비발디호텔,CNTS_000000000022071,c3,숙박,제주특별자치도 서귀포시 안덕면 사계리 3318-1,제주특별자치도 서귀포시 안덕면 향교로 214,63528,070-8900-8899,33.234116,126.29085,region2,서귀포시,23,안덕,12724,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/56d6dc0b-ac4e-4df1-a20d-871ab538fbba.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/d0feab3f-580b-48e3-80a3-75a7edb87b56.jpg,안덕면 사계리에 위치한 진정한 쉼과 힐링스테이를 지향하는 호텔,"호텔,숙소,공공와이파이존,주차장,양식레스토랑,조식","호텔,숙소,공공와이파이존,주차장,양식레스토랑,조식"
프라이빗리조트,CONT_000000000501107,c3,숙박,제주특별자치도 서귀포시 호근동 433,제주특별자치도 서귀포시 태평로 130,,064-723-9802,33.2444652,126.5370483,region2,서귀포시,21,서귀포시내,23786,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/8e748774-28f1-4f2f-b04b-2c122c58ff2b.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/e73fda1c-a800-4b12-941b-b9964ba28e74.jpg,전 객실 자쿠지가 있는 유럽풍 펜션 프라이빗 리조트,"휴식,숙소,리조트,공공와이파이존,스파,주차장,바비큐,물품보관서비스,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,유도 및 안내시설,경보 및 피난시설,아주 어려움","휴식,숙소,리조트,공공와이파이존,스파,주차장,바비큐,물품보관서비스"
한라앤탐 펜션,CNTS_000000000022250,c3,숙박,제주특별자치도 서귀포시 남원읍 위미리 887-1,제주특별자치도 서귀포시 남원읍 위미중앙로300번길 8,,064-764-6560,33.27298469999999,126.6742609,region2,서귀포시,25,남원,13677,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/01b28b05-d88c-49e4-95f3-858c8b6a9590.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/40cd4012-35fb-4032-b6c2-accfb527008e.jpg,"제주 전통 돌담집의 느낌을 제대로 살린 공간으로 서까래는 그대로 살리고 현대식으로 리모델링되어 이색적이며, 객실에서 창 밖으로 바라보이는 감귤밭 풍경이 따스함을 전해주는 펜션이다.",,"숙소,휴양펜션,펜션,독채,단체여행객,주차장,식당,올레,레저/체험"
라오체리조트,CNTS_000000000019325,c3,숙박,제주특별자치도 서귀포시 강정동 852-1,제주특별자치도 서귀포시 이어도로 763 (강정동),,064-738-7575,33.236057,126.49679,region2,서귀포시,21,서귀포시내,4931,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/55cb4b23-dd6a-41d8-accb-7689dd5d228f.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/cc56b3b9-51e0-40a4-8bcb-f229a132095d.gif,"소각족이 이용하기 좋은 디럭스 객실, 친구들이나 가족이 이용하기좋은 스위트 객실, 두 가족 이상이 함께 사용할 수 있는 복층구조의 단독형 그랜드스위트로 구성되어 있는 라오체 리조트입니다.","휴식,숙소,리조트,서귀포,휴양콘도,공공와이파이존,수영장,주차장,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,단차없음,장애인 화장실,장애인 전용 주차장","휴식,숙소,리조트,서귀포,휴양콘도,공공와이파이존,수영장,주차장,무장애관광"
다이아몬드 호텔,CONT_000000000500824,c3,숙박,제주특별자치도 제주시 연동 282-12,제주특별자치도 제주시 신대로12길 42,,064-742-7744~6,33.4889189,126.4922938,region1,제주시,11,제주시내,21274,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/223cc1f3-58b6-4aa8-b2f6-ea1c1fc6de56.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/76817eac-31d2-467f-9437-70aa493f26b6.jpg,제주시 연동에 위치해 공항과 가까운 숙소,"호텔,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터,승강기,장애인 전용 주차장,아주 어려움,2성급","호텔,숙소,모텔,주차장,공공와이파이존,교통,물품보관서비스,무장애여행,엘리베이터,체험,무장애관광"
태흥여관,CNTS_200000000009080,c3,숙박,제주특별자치도 제주시 추자면 대서리 140-7,제주특별자치도 제주시 추자면 추자로 34,,01031698033,33.963039,126.295821,region3,섬 속의 섬,32,추차도,2019022559949,https://api.cdn.visitjeju.net/photomng/imgpath/201908/20/c173986e-423d-4a06-bad1-40999eca1686.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201908/20/d3e23267-e893-4f3f-93fd-58b661dc3db3.JPG,태흥여관,"추자모텔,추자숙소,추자도,카드결제,현금결제,아주 어려움,없음,동반불가능,없음,전체금연,없음,운행안함","추자모텔,추자숙소,추자도,숙소,주차장,공공와이파이존"
바다위올레펜션,CNTS_000000000019140,c3,숙박,제주특별자치도 서귀포시 강정동 630-1,제주특별자치도 서귀포시 이어도로 826-13,63564,064-738-6349,33.234726,126.503136,region2,서귀포시,21,서귀포시내,4473,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/09efe6a0-73aa-42d7-8adc-de53edb49a95.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/5529954f-1bcf-41d5-9e90-adee9c3a67c7.jpg,넓은 바다가 한눈에,"펜션,숙소,휴양펜션,주차장,단체여행객,자연경관,올레길,가족,공용주차장,화장실,아주 어려움","펜션,숙소,휴양펜션,주차장,단체여행객,자연경관,올레길,가족,농어촌민박"
