title,contentsid,type_value,type_label,address,roadaddress,postcode,phoneno,latitude,longitude,region1cd_value,region1cd_label,region2cd_value,region2cd_label,photoid,imgpath,thumbnailpath,introduction,alltags,tag,,,,,,,,,
청정고을식당,CNTS_200000000009115,c4,음식점,제주특별자치도 제주시 추자면 대서리 4-29,제주특별자치도 제주시 추자면 대서1길 6,,010-3694-3789,33.9642903,126.2929862,region3,섬 속의 섬,32,추차도,2019022560284,https://api.cdn.visitjeju.net/photomng/imgpath/201908/20/3dc7fac4-2666-4657-975e-22032ebaa15f.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201908/20/e7cb0692-5823-44a2-9c43-9a46df71f001.JPG,추자대표 특산물 굴비백반 음식점,"추자굴비백반,추자굴비정식,추자음식점,추자식당,추자도,카드결제,현금결제","추자굴비백반,추자굴비정식,추자음식점,추자식당,추자도,음식,생선구이정식,매운탕,굴비정식,생선조림,식당,굴비구이,생선매운탕,소고기국밥,김치찌개,삼겹살,제육볶음",,,,,,,,,
한밭식당,CNTS_200000000009091,c4,음식점,제주특별자치도 제주시 추자면 대서리 38-6,제주특별자치도 제주시 추자면 대서3길 21,,064-742-1858,33.9642903,126.2929862,region3,섬 속의 섬,32,추차도,2019022560050,https://api.cdn.visitjeju.net/photomng/imgpath/201908/20/7f738456-338f-48c3-8208-f019840d2608.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201908/20/c07a4b4c-e273-4a03-94eb-3a0b1c89705e.JPG,추자에서 맛볼 수 있는 녹두 삼계탕 ,"추자녹두삼계탕,추자오리고기,추자음식점,추자식당,추자도,화장실,무료 WIFI,카드결제,현금결제,영어,가능","추자녹두삼계탕,추자오리고기,추자음식점,추자식당,추자도,음식,백숙,차돌박이,오리로스,대패삼겹살,식당,삼계탕,곰탕,뚝배기불고기,김치찌개,된장찌개",,,,,,,,,
삼수정,CNTS_000000000001125,c4,음식점,제주특별자치도 서귀포시 성산읍 고성리 316-4,제주특별자치도 서귀포시 성산읍 동류암로 45,63640,064-782-2146,33.448635,126.91573,region2,서귀포시,21,서귀포시내,530,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/2c1c6735-0e51-4a67-affc-78d1079cb989.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/79262cf7-97e9-4132-9e29-b09bdfa2a9b0.jpg,40년 전통 성산 흑돼지 맛집 삼수정,"흑돼지,소고기,전골,음식,흑돼지구이,오겹살,갈비,육회,차돌박이,갈비탕,화장실,아주 어려움","흑돼지,소고기,전골,음식,흑돼지구이,오겹살,갈비,육회,차돌박이,갈비탕",,,,,,,,,
카페신상,CNTS_300000000015745,c4,음식점,제주특별자치도 제주시 이호일동 1788-1,제주특별자치도 제주시 테우해안로 144,,064-805-9398,33.4972576,126.4492272,region1,제주시,11,제주시내,2019022616011,https://api.cdn.visitjeju.net/photomng/imgpath/202306/01/56df2efe-98ba-451e-82b7-7d3328d6e762.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/01/9bdbb669-e804-4fd1-8ff6-f34aa562ade9.jpg,거대한 궁전 같은 비주얼의 카페,"제주시내, 이호테우, 카페, 카이막, 펑리수, 스콘, 커피,카이막 허니스콘","제주시내, 이호테우, 카페, 카이막, 펑리수, 스콘, 커피",,,,,,,,,
광어다,CNTS_300000000015763,c4,음식점,제주특별자치도 서귀포시 표선면 세화리 181,제주특별자치도 서귀포시 표선면 민속해안로 73,,064-787-8838,33.3041789,126.8091687,region2,서귀포시,26,표선,2019022616163,https://api.cdn.visitjeju.net/photomng/imgpath/202306/02/f6ac02ec-50fc-4376-ad13-fa6abb90677d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/02/18fdbaed-02ba-436d-a0eb-93dd9714b08b.jpg,직접 기르는 광어로 만든 요리,"표선, 광어회, 물회, 탕수, 초밥, 미역국, 회덮밥, 회국수,광어탕수어","표선, 광어회, 물회, 탕수, 초밥, 미역국, 회덮밥, 회국수",,,,,,,,,
빈계절,CNTS_300000000015697,c4,음식점,제주특별자치도 서귀포시 대정읍 무릉리 940-4,제주특별자치도 서귀포시 대정읍 무영로228번길 17-7,,010-3349-1071,33.2811863,126.2234208,region2,서귀포시,22,대정,2019022615564,https://api.cdn.visitjeju.net/photomng/imgpath/202305/31/b67d694e-0d92-4623-bcb7-11f5bc8ccb71.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202305/31/d996e16c-f097-47ae-bbcf-0ee1a64a6168.jpg,독특하고 아기자기한 디저트,"서귀포, 대정, 카페, 당고, 파르페, 베리에이드, 케이크, 타르트, 쿠키,옥수수케이크, 당고의 밤","서귀포, 대정, 카페, 당고, 파르페, 베리에이드, 케이크, 타르트, 쿠키",,,,,,,,,
동문올레수산,CNTS_300000000015674,c4,음식점,제주특별자치도 제주시 이도일동 1349-5,제주특별자치도 제주시 관덕로14길 10,,064-752-5657,33.5122613,126.5261942,region1,제주시,11,제주시내,2019022615362,https://api.cdn.visitjeju.net/photomng/imgpath/202305/30/c06dd238-d7a1-4c8c-9c05-be104e3b0cbc.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202305/30/276a62ec-e930-4e08-a95c-158b7431238e.jpg,남다른 싱싱함을 자랑하는 횟집,"제주시내, 동문시장, 회, 광어회, 갈치회, 딱새우회, 고등어회,모듬회, 갈치조림","제주시내, 동문시장, 회, 광어회, 갈치회, 딱새우회, 고등어회",,,,,,,,,
빅토리아,CNTS_000000000001261,c4,음식점,제주특별자치도 제주시 도두이동 1651,제주특별자치도 제주시 서해안로 268,,064-743-7366,33.5092872,126.4742764,region1,제주시,11,제주시내,2019022565334,https://api.cdn.visitjeju.net/photomng/imgpath/201910/31/3b09fb04-4b2e-4bc1-abec-60c68c23c5aa.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201910/31/bbae330f-4925-49b6-94eb-3d7b8061fd5a.jpg,용담해안도로에 위치한 하얀 목조 건물의 분위기가 좋은 레스토랑,"레스토랑,샐러드바,스테이크,파스타,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","레스토랑,샐러드바,스테이크,파스타,음식,카페,커피,아메리카노,착한가격업소",,,,,,,,,
유끼네,CNTS_000000000020990,c4,음식점,제주특별자치도 서귀포시 표선면 성읍리 1633-8,제주특별자치도 서귀포시 표선면 성읍정의현로136번길 5-8,63624,0507-1346-5164,33.393875,126.7976,region2,서귀포시,26,표선,10347,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/269afbc6-df4e-41af-af67-60431638eba9.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/9528560c-9499-4b9b-bd72-cc4a83b063af.jpg,특별한 수제파이를 맛볼 수 있는 곳,"카페,커피,미트파이,감귤파이,음식,아메리카노,에이드,드립커피,단호박라떼,핫초코,유자차,라떼,차,유자에이드,청포도에이드,레몬에이드,요거트,허니브레드,핫도그,공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","카페,커피,미트파이,감귤파이,음식,아메리카노,에이드,드립커피,단호박라떼,핫초코,유자차,라떼,차,유자에이드,청포도에이드,레몬에이드,요거트,허니브레드,핫도그",,,,,,,,,
513텐동,CNTS_200000000014191,c4,음식점,제주특별자치도 제주시 내도동 513,제주특별자치도 제주시 테우해안로 46,,0507-1327-4345,33.4957783,126.4400377,region1,제주시,11,제주시내,2019022610118,https://api.cdn.visitjeju.net/photomng/imgpath/202212/06/34aedc6d-687d-409b-9159-3c110e25a7e0.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202212/06/230f0dc5-fdb6-4c3c-b6e2-9ee577712817.jpg,513텐동은 내도동에 위치한 텐동 맛집이다. ,"냉우동,에이드,일식,반려동물,반려동물동반입장,텐동,식당,반려동물동반_식당카페,음식,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,어린이 출입가능,가능","냉우동,에이드,일식,반려동물,반려동물동반입장,텐동,식당,반려동물동반_식당카페,음식",,,,,,,,,
서바당횟집,CNTS_000000000021645,c4,음식점,제주특별자치도 서귀포시 대정읍 가파리 716,제주특별자치도 서귀포시 대정읍 마라로 75,63515,--,33.117287,126.26605,region3,섬 속의 섬,33,마라도,11659,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e2a2f19f-b8dc-4ecc-ab80-37dcde6d169c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/a9c9c524-0590-4cc2-8be3-2b661428eba7.jpg,마라도 해녀의 집으로 직접 채취한 해산물을 모듬접시로 판매.,"횟집,활어회,소라,음식,문어숙회,문어,회,짜장면,해물짬뽕,전복,해산물모둠,해물짜장,짬뽕","횟집,활어회,소라,음식,문어숙회,문어,회,짜장면,해물짬뽕,전복,해산물모둠,해물짜장,짬뽕",,,,,,,,,
홍삼흑돼지,CNTS_000000000001187,c4,음식점,제주특별자치도 서귀포시 표선면 표선리 40-33,제주특별자치도 서귀포시 표선면 표선당포로 16-6,,064-787-5233,33.32543,126.84446,region2,서귀포시,26,표선,604,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/99d9e949-1c14-403a-a72d-d27994d9feeb.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/636754ed-58b9-4023-bf54-a09b2ce03543.jpg,표선 해비치 주변 흑돼지 맛집 홍삼흑돼지,"흑돼지,목살,오겹살,항정살,음식,돼지구이,흑돼지구이,화장실,아주 어려움","흑돼지,목살,오겹살,항정살,음식,돼지구이,흑돼지구이",,,,,,,,,
달빛머금은카페,CNTS_000000000022203,c4,음식점,제주특별자치도 제주시 건입동 1399-10,제주특별자치도 제주시 중앙로3길 17,,070-4244-0708,33.5156925,126.5264469,region1,제주시,11,제주시내,13351,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e5fc424f-ac7c-4596-a7c7-30793a464759.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/10a62593-609e-4141-b1ce-ad6f45bf5fd5.jpg,칠성로 탑동사거리 숨어있는 제주 돌담 달빛머금은 카페,"카페,슈크림볼,탑동라떼,링고라떼,음식,아메리카노,카페라떼,카푸치노,카라멜마끼아또,캐모마일,페퍼민트,오곡라떼,녹차라떼,카페모카,바닐라라떼,라떼,진저라떼,비엔나커피,자몽차,블루베리레몬에이드,복숭아아이스티,리코타치즈샐러드,감바스,바게트,골뱅이무침,육포,모듬마른안주,치즈피자,쥐포구이,황도,모히또,요거트,술,수제맥주,블랑(1664),산미구엘,호가든,현금결제,카드결제,무료 WIFI","카페,슈크림볼,탑동라떼,링고라떼,음식,아메리카노,카페라떼,카푸치노,카라멜마끼아또,캐모마일,페퍼민트,오곡라떼,녹차라떼,카페모카,바닐라라떼,라떼,진저라떼,비엔나커피,자몽차,블루베리레몬에이드,복숭아아이스티,리코타치즈샐러드,감바스,바게트,골뱅이무침,육포,모듬마른안주,치즈피자,쥐포구이,황도,모히또,요거트,술,수제맥주,블랑(1664),산미구엘,호가든",,,,,,,,,
보말과풍경,CNTS_200000000013315,c4,음식점,제주특별자치도 서귀포시 대정읍 하모리 1411,제주특별자치도 서귀포시 대정읍 하모중앙로 17,,064-792-5400,33.2266286,126.2528666,region2,서귀포시,22,대정,2019022601204,https://api.cdn.visitjeju.net/photomng/imgpath/202205/31/a3934f41-7f10-4bca-b484-67a265091447.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202205/31/e6fb16f6-8d99-48bc-936a-4bba835316dc.JPG,2014년 호텔신라의 레시피 전수와 리모델링 지원을 통해 재개장한 ‘맛있는 제주만들기’ 4&7호점 식당이다. 모슬포 중앙시장에서 차로 3분 거리에 위치해 있어 모슬포항을 여행하는 여행객들이나 동네 주민들의 꾸준한 사랑을 받고 있다.,"보말칼국수,보말죽,안심채움,맛있는제주만들기,음식,식당","보말칼국수,보말죽,안심채움,맛있는제주만들기,음식,식당,정식,두루치기",,,,,,,,,
다이노바이트 샌드위치,CNTS_000000000022185,c4,음식점,제주특별자치도 제주시 삼도이동 955-1,제주특별자치도 제주시 관덕로 16,,0507-1400-3466,33.5128409,126.5209308,region1,제주시,11,제주시내,13253,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a9a6ae45-d25e-402b-a5c1-5208ce816bcf.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/49cca14e-d667-4425-961c-27fa7cac6ef2.jpg,"매일 수제반죽한 빵으로 만드는 샌드위치, 제주를 방문하는 미국인들이 좋아하는 곳으로 꼽힌다","샌드위치,빵,카페,음식,아메리카노,커피,브런치,닭가슴살샌드위치,버섯샌드위치,프렌치토스트,치즈버거샌드위치,비건,라떼,홍차","샌드위치,빵,카페,음식,아메리카노,커피,브런치,닭가슴살샌드위치,버섯샌드위치,프렌치토스트,치즈버거샌드위치,비건,라떼,홍차",,,,,,,,,
하빌리스,CNTS_000000000022695,c4,음식점,제주시 삼도1동 701-5,제주시 전농로 37,,064-724-0037,33.504623,126.517235,region1,제주시,11,제주시내,16008,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ee8046ff-e364-47db-9d39-340e852585e9.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/ba4c565b-38de-4968-b6b3-6d65261fe696.jpg,전문가가 만든 커피의 향기에 젖다,"감귤스무디,카페,커피,음료,음식,바나나팬케이크,빵,디저트,바닐라라떼,아메리카노,케이크,차,홍차,녹차,루이보스,라떼,초코라떼,말차라떼,생강라떼,에이드,자몽에이드,스무디,망고스무디,에스프레소,카페라떼,카페모카,카푸치노,플랫화이트,더치커피,핸드드립커피","감귤스무디,카페,커피,음료,음식,바나나팬케이크,빵,디저트,바닐라라떼,아메리카노,케이크,차,홍차,녹차,루이보스,라떼,초코라떼,말차라떼,생강라떼,에이드,자몽에이드,스무디,망고스무디,에스프레소,카페라떼,카페모카,카푸치노,플랫화이트,더치커피,핸드드립커피",,,,,,,,,
금보,CNTS_000000000001199,c4,음식점,제주특별자치도 제주시 건입동 1319-50,제주특별자치도 제주시 서부두길 14,,064-726-1777,33.5174829,126.5284174,region1,제주시,11,제주시내,638,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/2f655ee6-d3b6-4c4a-9cab-e9e0f0424d8d.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/241aebe8-127d-4d80-95df-3b653f7f3c71.gif,신선한 회는 물론 생선조림 맛이 일품인 금보식당,"갈치조림,문어숙회,갈치회,우럭조림,공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","갈치조림,문어숙회,갈치회,우럭조림,음식,갈치구이,고등어조림,고등어회,우럭매운탕,전복죽,성게국",,,,,,,,,
현경식당,CNTS_000000000022409,c4,음식점,제주특별자치도 제주시 이도일동 1289-5,제주특별자치도 제주시 동광로1길 32,,064-757-9707,33.5032944,126.527915,region1,제주시,11,제주시내,14455,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/8811f146-44c4-425c-8ec3-5d56d5d51a5f.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/9e238cc5-b088-4b23-8380-1881a9a64080.jpg,푸짐한 양에 놀라고 깊은 맛에 놀라는 보성시장내 현경 식당.,"순대국밥,순대,백반집,한식,음식,순대국,고기국수,머리고기,막창구이","순대국밥,순대,백반집,한식,음식,순대국,고기국수,머리고기,막창구이,2022고메페스타,따로국밥,국밥,백반",,,,,,,,,
석촌식당,CNTS_000000000022889,c4,음식점,제주특별자치도 제주시 삼도2동 1182,제주특별자치도 제주시 중앙로2길 33,63166,064-755-4096,33.517265,126.52138,region1,제주시,11,제주시내,16809,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f9f12ca6-ab15-4d3d-9751-0e576ac803bf.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/a2b7bc97-91bc-4010-825c-93d73ce4764a.jpg,"좋은 재료를 사용해 어머니의 손맛으로 만드는 해산물 구이, 탕, 조림 전문 식당.","갈치조림,고등어조림,해산물뚝배기,한식,현금결제,카드결제,화장실,흡연구역,음료대,어려움","갈치조림,고등어조림,해산물뚝배기,한식,음식,갈치,갈치구이,제주갈치조림,제주갈치구이,생선조림,2022고메페스타,전복뚝배기,해물뚝배기,전복죽,성게미역국,한치볶음,고등어구이,옥돔구이,전복구이",,,,,,,,,
만추안,CNTS_200000000014431,c4,음식점,제주특별자치도 서귀포시 색달동 3039-1,제주특별자치도 서귀포시 중문관광로72번길 100,63535,0507-1335-0672,33.2814107,126.4111118,region2,서귀포시,24,중문,2019022611737,https://api.cdn.visitjeju.net/photomng/imgpath/202301/18/a9c47c2d-9640-4cab-96a9-ec35ba1d9218.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202301/18/eca7e212-8324-425d-ae4a-edc8abe4b7b4.jpg,라이브 씨푸드 요리를 선보이는 차이니즈 레스토랑,"식당,음식,탕수육,짬뽕,칠리새우,짜장면,유산슬,중식","식당,음식,탕수육,짬뽕,칠리새우,짜장면,유산슬,중식",,,,,,,,,
밀리우,CNTS_000000000020812,c4,음식점,제주특별자치도 서귀포시 표선면 표선리 40-69,제주특별자치도 서귀포시 표선면 민속해안로 537,63629,064-780-8328,33.32345,126.84478,region2,서귀포시,26,표선,9857,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/fb859019-bad5-4f17-b46a-cbe79703209e.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/8031f14b-6a68-4d64-9e12-6085005d3223.jpg,달빛이 비추는 레스토랑.,"해산물,제주 제철 식자재,한우 안심 스테이크,애프터눈 티,호텔 레스토랑,음식,무장애관광,킹크랩,랍스터,스테이크,안심스테이크,양갈비스테이크,와인,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,단차없음,장애인 화장실,장애인 전용 주차장,어려움","해산물,제주 제철 식자재,한우 안심 스테이크,애프터눈 티,호텔 레스토랑,음식,무장애관광,킹크랩,랍스터,스테이크,안심스테이크,양갈비스테이크,와인",,,,,,,,,
